datetime,bhfs_south,bhfs_middle,bhfs_north,bhfs_total,temperature,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,snow,wind,traffic_vol
2022-12-26 17:00:00,1634,761,1614,4009,9.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61284.0
2022-12-26 18:00:00,1356,630,1324,3310,9.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50509.0
2022-12-26 19:00:00,915,565,982,2462,9.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42321.0
2022-12-26 20:00:00,502,267,463,1232,9.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38153.0
2022-12-26 21:00:00,136,147,114,397,9.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37464.0
2022-12-26 22:00:00,112,131,91,334,8.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33506.0
2022-12-26 23:00:00,70,77,53,200,8.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22986.0
2022-12-27 00:00:00,8,5,11,24,7.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14204.0
2022-12-27 01:00:00,6,8,1,15,7.260000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8561.0
2022-12-27 02:00:00,4,3,1,8,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5659.0
2022-12-27 03:00:00,19,30,6,55,6.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.0
2022-12-27 04:00:00,90,127,67,284,6.419999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7853.0
2022-12-27 05:00:00,235,203,146,584,5.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16033.0
2022-12-27 06:00:00,580,357,305,1242,5.669999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30976.0
2022-12-27 07:00:00,742,459,437,1638,5.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41410.0
2022-12-27 08:00:00,1272,666,948,2886,5.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45245.0
2022-12-27 09:00:00,2328,1334,1939,5601,5.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54266.0
2022-12-27 10:00:00,3661,1583,2977,8221,6.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63610.0
2022-12-27 11:00:00,4984,2342,3717,11043,7.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71226.0
2022-12-27 12:00:00,5813,2648,4352,12813,7.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71240.0
2022-12-27 13:00:00,6189,2912,4956,14057,8.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77251.0
2022-12-27 14:00:00,6381,2975,5189,14545,8.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82716.0
2022-12-27 15:00:00,6359,2776,5536,14671,7.760000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82342.0
2022-12-27 16:00:00,6386,2768,5556,14710,6.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82935.0
2022-12-27 17:00:00,4866,1714,4461,11041,5.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82196.0
2022-12-27 18:00:00,3043,1166,3040,7249,5.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67377.0
2022-12-27 19:00:00,1696,757,1728,4181,4.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52640.0
2022-12-27 20:00:00,1025,471,1059,2555,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43301.0
2022-12-27 21:00:00,729,409,684,1822,3.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34817.0
2022-12-27 22:00:00,314,200,236,750,2.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31404.0
2022-12-27 23:00:00,93,112,76,281,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22209.0
2022-12-28 00:00:00,46,21,14,81,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14453.0
2022-12-28 01:00:00,14,13,13,40,2.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8978.0
2022-12-28 02:00:00,2,2,1,5,2.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6264.0
2022-12-28 03:00:00,19,29,15,63,2.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5737.0
2022-12-28 04:00:00,92,115,49,256,2.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0
2022-12-28 05:00:00,209,199,137,545,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15502.0
2022-12-28 06:00:00,502,346,280,1128,1.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29355.0
2022-12-28 07:00:00,820,458,444,1722,0.9499999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41228.0
2022-12-28 08:00:00,1056,643,911,2610,1.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45580.0
2022-12-28 09:00:00,1929,960,1633,4522,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55597.0
2022-12-28 10:00:00,3390,1650,2920,7960,4.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64304.0
2022-12-28 11:00:00,4632,2282,3614,10528,6.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72450.0
2022-12-28 12:00:00,5285,2628,3988,11901,7.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70901.0
2022-12-28 13:00:00,6098,3331,4675,14104,8.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77601.0
2022-12-28 14:00:00,6628,3271,5209,15108,8.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82393.0
2022-12-28 15:00:00,6085,3151,5491,14727,6.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82884.0
2022-12-28 16:00:00,6254,2607,5632,14493,5.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85408.0
2022-12-28 17:00:00,4582,1643,4386,10611,4.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84806.0
2022-12-28 18:00:00,2739,1049,2845,6633,3.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70778.0
2022-12-28 19:00:00,1553,667,1585,3805,2.7900000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53797.0
2022-12-28 20:00:00,1218,503,1075,2796,2.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43906.0
2022-12-28 21:00:00,808,453,675,1936,2.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38099.0
2022-12-28 22:00:00,323,192,240,755,1.7700000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33219.0
2022-12-28 23:00:00,145,112,103,360,1.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24341.0
2022-12-29 00:00:00,31,24,30,85,1.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15438.0
2022-12-29 01:00:00,19,13,8,40,1.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9783.0
2022-12-29 02:00:00,14,10,5,29,2.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7004.0
2022-12-29 03:00:00,14,38,8,60,2.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6280.0
2022-12-29 04:00:00,77,98,62,237,2.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.0
2022-12-29 05:00:00,200,162,146,508,3.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15708.0
2022-12-29 06:00:00,489,334,295,1118,3.8800000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29242.0
2022-12-29 07:00:00,737,466,461,1664,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40357.0
2022-12-29 08:00:00,1001,574,850,2425,4.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44986.0
2022-12-29 09:00:00,1962,1027,1592,4581,4.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53980.0
2022-12-29 10:00:00,3326,1607,2976,7909,6.739999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64395.0
2022-12-29 11:00:00,4329,2196,3433,9958,8.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70721.0
2022-12-29 12:00:00,5147,2451,3805,11403,10.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72328.0
2022-12-29 13:00:00,5932,2737,4585,13254,10.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76719.0
2022-12-29 14:00:00,5924,2792,4951,13667,10.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80715.0
2022-12-29 15:00:00,5475,2360,4686,12521,9.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82003.0
2022-12-29 16:00:00,3852,1317,3585,8754,8.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83947.0
2022-12-29 17:00:00,2011,771,1880,4662,8.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83299.0
2022-12-29 18:00:00,1643,525,1851,4019,8.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71594.0
2022-12-29 19:00:00,889,421,964,2274,7.86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54656.0
2022-12-29 20:00:00,487,229,336,1052,7.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44865.0
2022-12-29 21:00:00,488,246,387,1121,7.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38454.0
2022-12-29 22:00:00,173,141,116,430,7.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35400.0
2022-12-29 23:00:00,72,66,61,199,7.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27079.0
2023-01-01 00:00:00,4347,3199,4591,12137,5.650000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38601.0
2023-01-01 01:00:00,1175,1100,941,3216,5.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60461.0
2023-01-01 02:00:00,854,461,675,1990,6.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47663.0
2023-01-01 03:00:00,492,154,428,1074,5.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29984.0
2023-01-01 04:00:00,207,118,179,504,5.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23716.0
2023-01-01 05:00:00,144,110,107,361,5.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18842.0
2023-01-01 06:00:00,93,90,85,268,5.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16287.0
2023-01-01 07:00:00,174,138,159,471,4.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12541.0
2023-01-01 08:00:00,267,209,288,764,4.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12638.0
2023-01-01 09:00:00,412,359,418,1189,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18053.0
2023-01-01 10:00:00,754,605,686,2045,8.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25081.0
2023-01-01 11:00:00,1111,975,1093,3179,10.949999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35864.0
2023-01-01 12:00:00,1504,1353,1269,4126,12.910000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42442.0
2023-01-01 13:00:00,2018,1720,1816,5554,14.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50836.0
2023-01-01 14:00:00,2314,2169,1892,6375,13.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57469.0
2023-01-01 15:00:00,2554,2171,2148,6873,12.660000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61233.0
2023-01-01 16:00:00,2788,1896,2626,7310,9.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64436.0
2023-01-01 17:00:00,2342,1309,1993,5644,8.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63195.0
2023-01-01 18:00:00,1557,933,1385,3875,7.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50713.0
2023-01-01 19:00:00,1097,650,1091,2838,6.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40547.0
2023-01-01 20:00:00,929,485,685,2099,6.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34108.0
2023-01-01 21:00:00,512,294,361,1167,5.849999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30956.0
2023-01-01 22:00:00,232,142,204,578,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28742.0
2023-01-01 23:00:00,99,111,63,273,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21616.0
2023-01-02 00:00:00,64,23,21,108,4.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13949.0
2023-01-02 01:00:00,52,13,30,95,4.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9973.0
2023-01-02 02:00:00,52,11,33,96,4.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6764.0
2023-01-02 03:00:00,58,32,86,176,4.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5661.0
2023-01-02 04:00:00,64,64,69,197,3.8800000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7079.0
2023-01-02 05:00:00,112,101,93,306,3.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9207.0
2023-01-02 06:00:00,126,108,127,361,2.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14001.0
2023-01-02 07:00:00,287,190,214,691,2.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17317.0
2023-01-02 08:00:00,616,376,548,1540,2.7999999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22180.0
2023-01-02 09:00:00,1270,733,1071,3074,4.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33182.0
2023-01-02 10:00:00,2135,1163,1932,5230,6.260000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45612.0
2023-01-02 11:00:00,2906,1411,2424,6741,8.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53246.0
2023-01-02 12:00:00,3661,1824,2971,8456,10.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56310.0
2023-01-02 13:00:00,4561,2462,3464,10487,12.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64935.0
2023-01-02 14:00:00,5148,2738,3997,11883,12.839999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68485.0
2023-01-02 15:00:00,4979,2601,4101,11681,11.300000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71582.0
2023-01-02 16:00:00,4589,2167,4082,10838,10.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72259.0
2023-01-02 17:00:00,3050,1292,2784,7126,10.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69640.0
2023-01-02 18:00:00,1897,769,1912,4578,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59548.0
2023-01-02 19:00:00,1035,745,1036,2816,9.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46756.0
2023-01-02 20:00:00,817,441,643,1901,9.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40206.0
2023-01-02 21:00:00,365,215,268,848,9.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31882.0
2023-01-02 22:00:00,153,120,68,341,8.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24781.0
2023-01-02 23:00:00,72,73,42,187,8.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17311.0
2023-01-03 00:00:00,10,15,19,44,8.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10143.0
2023-01-03 01:00:00,8,3,9,20,8.19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6367.0
2023-01-03 02:00:00,4,17,4,25,7.989999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4462.0
2023-01-03 03:00:00,17,27,31,75,7.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4740.0
2023-01-03 04:00:00,83,110,43,236,7.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7960.0
2023-01-03 05:00:00,296,209,121,626,7.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21378.0
2023-01-03 06:00:00,786,440,326,1552,7.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49576.0
2023-01-03 07:00:00,1054,634,535,2223,6.919999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65923.0
2023-01-03 08:00:00,995,701,697,2393,6.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62198.0
2023-01-03 09:00:00,1460,841,1025,3326,7.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57573.0
2023-01-03 10:00:00,2037,1034,1496,4567,7.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62180.0
2023-01-03 11:00:00,3049,1210,1857,6116,7.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64726.0
2023-01-03 12:00:00,3237,1552,2260,7049,7.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64043.0
2023-01-03 13:00:00,3511,1820,2719,8050,8.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69277.0
2023-01-03 14:00:00,3661,1848,3010,8519,8.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71779.0
2023-01-03 15:00:00,3780,1787,3469,9036,8.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77046.0
2023-01-03 16:00:00,4342,2084,3750,10176,7.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83712.0
2023-01-03 17:00:00,3512,1430,3040,7982,7.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89297.0
2023-01-03 18:00:00,1883,873,1748,4504,6.599999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72682.0
2023-01-03 19:00:00,1063,565,1104,2732,6.150000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51174.0
2023-01-03 20:00:00,759,429,693,1881,5.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41247.0
2023-01-03 21:00:00,448,277,295,1020,4.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32256.0
2023-01-03 22:00:00,180,146,104,430,3.9500000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25774.0
2023-01-03 23:00:00,77,80,53,210,3.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17862.0
2023-01-04 00:00:00,14,23,18,55,4.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9621.0
2023-01-04 01:00:00,5,8,5,18,4.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6560.0
2023-01-04 02:00:00,15,14,11,40,4.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4554.0
2023-01-04 03:00:00,15,24,14,53,4.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4957.0
2023-01-04 04:00:00,91,89,80,260,4.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8386.0
2023-01-04 05:00:00,318,192,167,677,3.9500000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20937.0
2023-01-04 06:00:00,756,481,432,1669,4.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48742.0
2023-01-04 07:00:00,1064,675,648,2387,4.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68224.0
2023-01-04 08:00:00,1001,659,741,2401,4.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65449.0
2023-01-04 09:00:00,1549,875,1372,3796,5.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61729.0
2023-01-04 10:00:00,2651,1314,1992,5957,6.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64492.0
2023-01-04 11:00:00,3868,1666,2673,8207,8.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69816.0
2023-01-04 12:00:00,3906,1961,2807,8674,8.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67273.0
2023-01-04 13:00:00,3801,1863,3076,8740,9.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73844.0
2023-01-04 14:00:00,3771,2039,3222,9032,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75970.0
2023-01-04 15:00:00,4029,1791,3684,9504,9.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79173.0
2023-01-04 16:00:00,4469,1832,3999,10300,8.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88422.0
2023-01-04 17:00:00,3566,1343,2967,7876,8.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92859.0
2023-01-04 18:00:00,1956,828,1961,4745,8.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80126.0
2023-01-04 19:00:00,1085,579,1117,2781,8.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55251.0
2023-01-04 20:00:00,746,412,662,1820,8.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42988.0
2023-01-04 21:00:00,457,285,396,1138,8.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36027.0
2023-01-04 22:00:00,218,132,175,525,7.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33353.0
2023-01-04 23:00:00,114,97,43,254,8.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20752.0
2023-01-05 00:00:00,17,10,5,32,8.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11072.0
2023-01-05 01:00:00,9,17,2,28,8.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7391.0
2023-01-05 02:00:00,4,10,0,14,8.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5161.0
2023-01-05 03:00:00,22,29,9,60,8.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5019.0
2023-01-05 04:00:00,104,114,63,281,8.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8562.0
2023-01-05 05:00:00,318,232,161,711,9.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21393.0
2023-01-05 06:00:00,763,469,444,1676,9.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50003.0
2023-01-05 07:00:00,1070,681,659,2410,9.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69575.0
2023-01-05 08:00:00,1126,647,852,2625,9.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67517.0
2023-01-05 09:00:00,1506,1002,1310,3818,10.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64132.0
2023-01-05 10:00:00,2529,1249,1920,5698,10.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66160.0
2023-01-05 11:00:00,3700,1849,2320,7869,10.910000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70695.0
2023-01-05 12:00:00,3790,1803,2695,8288,11.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69486.0
2023-01-05 13:00:00,3773,1962,3106,8841,11.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75581.0
2023-01-05 14:00:00,3992,2092,3175,9259,11.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76939.0
2023-01-05 15:00:00,4235,2012,3452,9699,12.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80682.0
2023-01-05 16:00:00,4623,2148,3975,10746,10.800000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90517.0
2023-01-05 17:00:00,3896,1631,3357,8884,9.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94735.0
2023-01-05 18:00:00,2124,1029,2037,5190,8.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82777.0
2023-01-05 19:00:00,1342,651,1213,3206,8.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59294.0
2023-01-05 20:00:00,999,525,867,2391,7.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46028.0
2023-01-05 21:00:00,728,438,529,1695,6.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38315.0
2023-01-05 22:00:00,321,247,254,822,6.169999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34891.0
2023-01-05 23:00:00,103,110,73,286,5.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23044.0
2023-01-06 00:00:00,31,25,18,74,5.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13742.0
2023-01-06 01:00:00,16,32,10,58,5.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9347.0
2023-01-06 02:00:00,6,12,8,26,4.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7152.0
2023-01-06 03:00:00,23,27,21,71,3.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.0
2023-01-06 04:00:00,84,115,67,266,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9736.0
2023-01-06 05:00:00,323,237,170,730,2.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21076.0
2023-01-06 06:00:00,681,555,413,1649,3.7000000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46358.0
2023-01-06 07:00:00,936,714,623,2273,3.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63676.0
2023-01-06 08:00:00,1095,885,829,2809,4.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64901.0
2023-01-06 09:00:00,1823,1407,1353,4583,5.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66945.0
2023-01-06 10:00:00,2728,1525,2276,6529,6.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71342.0
2023-01-06 11:00:00,3755,1792,2535,8082,7.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78573.0
2023-01-06 12:00:00,4144,1991,2860,8995,8.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76231.0
2023-01-06 13:00:00,4025,2053,3363,9441,9.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82253.0
2023-01-06 14:00:00,4562,2401,3538,10501,9.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85667.0
2023-01-06 15:00:00,4671,2086,3754,10511,9.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88545.0
