,Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
178160,2022-12-04 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,25.16,bereinigt
178182,2022-12-04 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,46.61,bereinigt
178204,2022-12-04 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,49.56,bereinigt
178226,2022-12-04 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,78.55,bereinigt
178248,2022-12-04 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,55.81,bereinigt
178270,2022-12-04 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,29.26,bereinigt
178292,2022-12-04 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,2.85,bereinigt
178314,2022-12-04 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178336,2022-12-04 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178358,2022-12-04 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178380,2022-12-04 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178402,2022-12-04 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178424,2022-12-04 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178446,2022-12-04 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178468,2022-12-05 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178490,2022-12-05 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178512,2022-12-05 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178534,2022-12-05 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178556,2022-12-05 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178578,2022-12-05 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178600,2022-12-05 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178622,2022-12-05 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178644,2022-12-05 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,4.32,bereinigt
178666,2022-12-05 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,32.76,bereinigt
178688,2022-12-05 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,45.66,bereinigt
178710,2022-12-05 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,64.89,bereinigt
178732,2022-12-05 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,73.46,bereinigt
178754,2022-12-05 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,91.12,bereinigt
178776,2022-12-05 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,80.51,bereinigt
178798,2022-12-05 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,65.53,bereinigt
178820,2022-12-05 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,13.66,bereinigt
178842,2022-12-05 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178864,2022-12-05 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178886,2022-12-05 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178908,2022-12-05 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178930,2022-12-05 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178952,2022-12-05 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
178974,2022-12-05 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
178996,2022-12-06 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179018,2022-12-06 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179040,2022-12-06 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179062,2022-12-06 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179084,2022-12-06 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179106,2022-12-06 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179128,2022-12-06 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179150,2022-12-06 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.3,bereinigt
179172,2022-12-06 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,34.24,bereinigt
179194,2022-12-06 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,61.55,bereinigt
179216,2022-12-06 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,145.08,bereinigt
179238,2022-12-06 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,297.4,bereinigt
179260,2022-12-06 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,326.58,bereinigt
179282,2022-12-06 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,283.56,bereinigt
179304,2022-12-06 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,198.24,bereinigt
179326,2022-12-06 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,89.01,bereinigt
179348,2022-12-06 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,7.39,bereinigt
179370,2022-12-06 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179392,2022-12-06 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179414,2022-12-06 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179436,2022-12-06 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179458,2022-12-06 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179480,2022-12-06 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179502,2022-12-06 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179524,2022-12-07 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179546,2022-12-07 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179568,2022-12-07 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179590,2022-12-07 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179612,2022-12-07 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179634,2022-12-07 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179656,2022-12-07 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179678,2022-12-07 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179700,2022-12-07 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,3.59,bereinigt
179722,2022-12-07 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,12.35,bereinigt
179744,2022-12-07 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,38.24,bereinigt
179766,2022-12-07 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,73.46,bereinigt
179788,2022-12-07 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,47.03,bereinigt
179810,2022-12-07 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,83.74,bereinigt
179832,2022-12-07 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,89.8,bereinigt
179854,2022-12-07 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,39.63,bereinigt
179876,2022-12-07 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,4.48,bereinigt
179898,2022-12-07 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
179920,2022-12-07 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179942,2022-12-07 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179964,2022-12-07 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
179986,2022-12-07 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180008,2022-12-07 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180030,2022-12-07 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180052,2022-12-08 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180074,2022-12-08 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180096,2022-12-08 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180118,2022-12-08 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180140,2022-12-08 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180162,2022-12-08 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180184,2022-12-08 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180206,2022-12-08 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.09,bereinigt
180228,2022-12-08 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,20.99,bereinigt
180250,2022-12-08 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,71.6,bereinigt
180272,2022-12-08 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,138.28,bereinigt
180294,2022-12-08 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,127.06,bereinigt
180316,2022-12-08 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,152.07,bereinigt
180338,2022-12-08 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,115.99,bereinigt
180360,2022-12-08 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,86.16,bereinigt
180382,2022-12-08 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,87.32,bereinigt
180404,2022-12-08 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,7.11,bereinigt
180426,2022-12-08 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180448,2022-12-08 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180470,2022-12-08 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180492,2022-12-08 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180514,2022-12-08 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180536,2022-12-08 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180558,2022-12-08 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180580,2022-12-09 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180602,2022-12-09 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180624,2022-12-09 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180646,2022-12-09 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180668,2022-12-09 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180690,2022-12-09 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180712,2022-12-09 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180734,2022-12-09 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180756,2022-12-09 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,3.02,bereinigt
180778,2022-12-09 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,18.37,bereinigt
180800,2022-12-09 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,30.37,bereinigt
180822,2022-12-09 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,60.17,bereinigt
180844,2022-12-09 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,47.94,bereinigt
180866,2022-12-09 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,57.19,bereinigt
180888,2022-12-09 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,51.53,bereinigt
180910,2022-12-09 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,19.97,bereinigt
180932,2022-12-09 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,2.45,bereinigt
180954,2022-12-09 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
180976,2022-12-09 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
180998,2022-12-09 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181020,2022-12-09 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181042,2022-12-09 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181064,2022-12-09 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181086,2022-12-09 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181108,2022-12-10 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181130,2022-12-10 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181152,2022-12-10 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181174,2022-12-10 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181196,2022-12-10 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181218,2022-12-10 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181240,2022-12-10 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181262,2022-12-10 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181284,2022-12-10 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,3.67,bereinigt
181306,2022-12-10 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,18.38,bereinigt
181328,2022-12-10 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,21.34,bereinigt
181350,2022-12-10 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,24.83,bereinigt
181372,2022-12-10 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,23.06,bereinigt
181394,2022-12-10 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,17.5,bereinigt
181416,2022-12-10 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,10.91,bereinigt
181438,2022-12-10 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,2.68,bereinigt
181460,2022-12-10 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.12,bereinigt
181482,2022-12-10 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181504,2022-12-10 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181526,2022-12-10 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181548,2022-12-10 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181570,2022-12-10 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.04,bereinigt
181592,2022-12-10 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181614,2022-12-10 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181636,2022-12-11 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181658,2022-12-11 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181680,2022-12-11 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181702,2022-12-11 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181724,2022-12-11 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181746,2022-12-11 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181768,2022-12-11 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
181790,2022-12-11 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
181812,2022-12-11 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,13.84,bereinigt
181834,2022-12-11 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,71.2,bereinigt
181856,2022-12-11 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,135.78,bereinigt
181878,2022-12-11 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,183.9,bereinigt
181900,2022-12-11 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,279.13,bereinigt
181922,2022-12-11 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,321.82,bereinigt
181944,2022-12-11 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,268.8,bereinigt
181966,2022-12-11 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,94.42,bereinigt
181988,2022-12-11 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,5.18,bereinigt
182010,2022-12-11 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182032,2022-12-11 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182054,2022-12-11 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182076,2022-12-11 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182098,2022-12-11 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182120,2022-12-11 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182142,2022-12-11 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.04,bereinigt
182164,2022-12-12 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182186,2022-12-12 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182208,2022-12-12 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182230,2022-12-12 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182252,2022-12-12 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182274,2022-12-12 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182296,2022-12-12 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182318,2022-12-12 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182340,2022-12-12 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,4.2,bereinigt
182362,2022-12-12 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,22.39,bereinigt
182384,2022-12-12 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,30.38,bereinigt
182406,2022-12-12 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,26.25,bereinigt
182428,2022-12-12 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,30.3,bereinigt
182450,2022-12-12 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,36.76,bereinigt
182472,2022-12-12 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,28.84,bereinigt
182494,2022-12-12 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,20.85,bereinigt
182516,2022-12-12 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,2.59,bereinigt
182538,2022-12-12 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182560,2022-12-12 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182582,2022-12-12 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182604,2022-12-12 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182626,2022-12-12 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182648,2022-12-12 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182670,2022-12-12 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182692,2022-12-13 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182714,2022-12-13 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182736,2022-12-13 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182758,2022-12-13 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182780,2022-12-13 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182802,2022-12-13 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182824,2022-12-13 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
182846,2022-12-13 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
182868,2022-12-13 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,9.82,bereinigt
182890,2022-12-13 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,41.78,bereinigt
182912,2022-12-13 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,69.41,bereinigt
182934,2022-12-13 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,93.57,bereinigt
182956,2022-12-13 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,85.73,bereinigt
182978,2022-12-13 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,83.28,bereinigt
183000,2022-12-13 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,55.19,bereinigt
183022,2022-12-13 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,18.91,bereinigt
183044,2022-12-13 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,1.53,bereinigt
183066,2022-12-13 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
183088,2022-12-13 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183110,2022-12-13 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183132,2022-12-13 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183154,2022-12-13 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
183176,2022-12-13 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183198,2022-12-13 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183220,2022-12-14 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183242,2022-12-14 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
183264,2022-12-14 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
183286,2022-12-14 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
183308,2022-12-14 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,bereinigt
183330,2022-12-14 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.06,bereinigt
183352,2022-12-14 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.04,bereinigt
183374,2022-12-14 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.04,bereinigt
183396,2022-12-14 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,6.31,bereinigt
183418,2022-12-14 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,25.57,bereinigt
183440,2022-12-14 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,40.15,bereinigt
183462,2022-12-14 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,328.54,bereinigt
183484,2022-12-14 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,280.97,bereinigt
183506,2022-12-14 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,76.31,bereinigt
183528,2022-12-14 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,30.62,bereinigt
183550,2022-12-14 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,9.35,bereinigt
183572,2022-12-14 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.63,bereinigt
183594,2022-12-14 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,bereinigt
183616,2022-12-14 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.04,bereinigt
